Condition	Info	Frequency	Block	Timing File	TaskObject#1	TaskObject#2	TaskObject#3	TaskObject#4	TaskObject#5	TaskObject#6	TaskObject#7	TaskObject#8	TaskObject#9	TaskObject#10	TaskObject#11	TaskObject#12	TaskObject#13	TaskObject#14	TaskObject#15	TaskObject#16	TaskObject#17
146	'targetImageID',002,'distractorImageID',079,'targetImageFile','.\stim\002','distractorImageFile','.\stim\079','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',1.112454e+01,'targetY',1.185720e+01,'distractor01X',4.759524e+00,'distractor01Y',5.021538e+00,'distractor02X',6.476048e+00,'distractor02Y',-5.619913e+00,'distractor03X',1.038032e+01,'distractor03Y',-1.277278e+01,'distractor04X',2.008524e+02,'distractor04Y',2.002613e+02,'distractor05X',1.996878e+02,'distractor05Y',1.995238e+02,'distractor06X',2.003382e+02,'distractor06Y',1.995103e+02,'distractor07X',2.000340e+02,'distractor07Y',1.993163e+02,'distractorPerTrial',003,'targetLocation',001	1	11	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\002, 0, 0)	pic(.\stim\079, 0, 0)	pic(.\stim\079, 0, 0)	pic(.\stim\079, 0, 0)	pic(.\stim\079, 0, 0)	pic(.\stim\079, 0, 0)	pic(.\stim\079, 0, 0)	pic(.\stim\079, 0, 0)
147	'targetImageID',009,'distractorImageID',072,'targetImageFile','.\stim\009','distractorImageFile','.\stim\072','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',5.778591e+00,'targetY',4.823537e+00,'distractor01X',6.344135e+00,'distractor01Y',-4.779195e+00,'distractor02X',1.037488e+01,'distractor02Y',-1.189722e+01,'distractor03X',1.131196e+01,'distractor03Y',1.144228e+01,'distractor04X',2.005073e+02,'distractor04Y',2.009162e+02,'distractor05X',1.996579e+02,'distractor05Y',2.006157e+02,'distractor06X',1.996302e+02,'distractor06Y',2.009225e+02,'distractor07X',1.991463e+02,'distractor07Y',2.008050e+02,'distractorPerTrial',003,'targetLocation',002	1	11	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\009, 0, 0)	pic(.\stim\072, 0, 0)	pic(.\stim\072, 0, 0)	pic(.\stim\072, 0, 0)	pic(.\stim\072, 0, 0)	pic(.\stim\072, 0, 0)	pic(.\stim\072, 0, 0)	pic(.\stim\072, 0, 0)
148	'targetImageID',006,'distractorImageID',075,'targetImageFile','.\stim\006','distractorImageFile','.\stim\075','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',6.670687e+00,'targetY',-4.158803e+00,'distractor01X',1.215112e+01,'distractor01Y',-1.184833e+01,'distractor02X',1.063999e+01,'distractor02Y',1.283734e+01,'distractor03X',5.644416e+00,'distractor03Y',4.198658e+00,'distractor04X',1.990249e+02,'distractor04Y',2.003941e+02,'distractor05X',1.999497e+02,'distractor05Y',1.996851e+02,'distractor06X',2.000150e+02,'distractor06Y',2.009565e+02,'distractor07X',2.005607e+02,'distractor07Y',1.992424e+02,'distractorPerTrial',003,'targetLocation',003	1	11	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\006, 0, 0)	pic(.\stim\075, 0, 0)	pic(.\stim\075, 0, 0)	pic(.\stim\075, 0, 0)	pic(.\stim\075, 0, 0)	pic(.\stim\075, 0, 0)	pic(.\stim\075, 0, 0)	pic(.\stim\075, 0, 0)
149	'targetImageID',056,'distractorImageID',025,'targetImageFile','.\stim\056','distractorImageFile','.\stim\025','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',1.066035e+01,'targetY',-1.203800e+01,'distractor01X',1.179612e+01,'distractor01Y',1.243332e+01,'distractor02X',6.124571e+00,'distractor02Y',4.388822e+00,'distractor03X',5.621939e+00,'distractor03Y',-4.772817e+00,'distractor04X',2.001541e+02,'distractor04Y',1.994157e+02,'distractor05X',2.006273e+02,'distractor05Y',1.992319e+02,'distractor06X',1.996549e+02,'distractor06Y',2.008622e+02,'distractor07X',1.993760e+02,'distractor07Y',2.002264e+02,'distractorPerTrial',003,'targetLocation',004	1	11	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\056, 0, 0)	pic(.\stim\025, 0, 0)	pic(.\stim\025, 0, 0)	pic(.\stim\025, 0, 0)	pic(.\stim\025, 0, 0)	pic(.\stim\025, 0, 0)	pic(.\stim\025, 0, 0)	pic(.\stim\025, 0, 0)
150	'targetImageID',051,'distractorImageID',030,'targetImageFile','.\stim\051','distractorImageFile','.\stim\030','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',1.148807e+01,'targetY',1.304394e+01,'distractor01X',6.395816e+00,'distractor01Y',4.377472e+00,'distractor02X',5.249504e+00,'distractor02Y',-5.352345e+00,'distractor03X',1.031355e+01,'distractor03Y',-1.298457e+01,'distractor04X',2.007847e+02,'distractor04Y',1.998617e+02,'distractor05X',1.995164e+02,'distractor05Y',2.002942e+02,'distractor06X',1.997245e+02,'distractor06Y',1.996794e+02,'distractor07X',2.006112e+02,'distractor07Y',2.004077e+02,'distractorPerTrial',003,'targetLocation',001	1	11	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\051, 0, 0)	pic(.\stim\030, 0, 0)	pic(.\stim\030, 0, 0)	pic(.\stim\030, 0, 0)	pic(.\stim\030, 0, 0)	pic(.\stim\030, 0, 0)	pic(.\stim\030, 0, 0)	pic(.\stim\030, 0, 0)
151	'targetImageID',030,'distractorImageID',051,'targetImageFile','.\stim\030','distractorImageFile','.\stim\051','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',6.171825e+00,'targetY',5.582391e+00,'distractor01X',6.068404e+00,'distractor01Y',-5.116151e+00,'distractor02X',1.118070e+01,'distractor02Y',-1.181339e+01,'distractor03X',1.190343e+01,'distractor03Y',1.235270e+01,'distractor04X',1.995261e+02,'distractor04Y',1.992694e+02,'distractor05X',2.002045e+02,'distractor05Y',1.998833e+02,'distractor06X',1.991827e+02,'distractor06Y',2.009393e+02,'distractor07X',1.996978e+02,'distractor07Y',2.005847e+02,'distractorPerTrial',003,'targetLocation',002	1	11	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\030, 0, 0)	pic(.\stim\051, 0, 0)	pic(.\stim\051, 0, 0)	pic(.\stim\051, 0, 0)	pic(.\stim\051, 0, 0)	pic(.\stim\051, 0, 0)	pic(.\stim\051, 0, 0)	pic(.\stim\051, 0, 0)
152	'targetImageID',050,'distractorImageID',031,'targetImageFile','.\stim\050','distractorImageFile','.\stim\031','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',6.538290e+00,'targetY',-4.825315e+00,'distractor01X',1.050851e+01,'distractor01Y',-1.250591e+01,'distractor02X',1.121279e+01,'distractor02Y',1.206276e+01,'distractor03X',6.212345e+00,'distractor03Y',4.855251e+00,'distractor04X',1.997254e+02,'distractor04Y',1.994156e+02,'distractor05X',2.009018e+02,'distractor05Y',2.004774e+02,'distractor06X',2.003078e+02,'distractor06Y',2.003529e+02,'distractor07X',1.999031e+02,'distractor07Y',2.002552e+02,'distractorPerTrial',003,'targetLocation',003	1	11	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\050, 0, 0)	pic(.\stim\031, 0, 0)	pic(.\stim\031, 0, 0)	pic(.\stim\031, 0, 0)	pic(.\stim\031, 0, 0)	pic(.\stim\031, 0, 0)	pic(.\stim\031, 0, 0)	pic(.\stim\031, 0, 0)
153	'targetImageID',067,'distractorImageID',014,'targetImageFile','.\stim\067','distractorImageFile','.\stim\014','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',1.145290e+01,'targetY',-1.139899e+01,'distractor01X',1.079309e+01,'distractor01Y',1.195136e+01,'distractor02X',6.012777e+00,'distractor02Y',4.249049e+00,'distractor03X',5.357825e+00,'distractor03Y',-5.606395e+00,'distractor04X',2.006087e+02,'distractor04Y',1.995540e+02,'distractor05X',2.009832e+02,'distractor05Y',2.007638e+02,'distractor06X',2.000159e+02,'distractor06Y',1.991712e+02,'distractor07X',2.008073e+02,'distractor07Y',1.994775e+02,'distractorPerTrial',003,'targetLocation',004	1	11	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\067, 0, 0)	pic(.\stim\014, 0, 0)	pic(.\stim\014, 0, 0)	pic(.\stim\014, 0, 0)	pic(.\stim\014, 0, 0)	pic(.\stim\014, 0, 0)	pic(.\stim\014, 0, 0)	pic(.\stim\014, 0, 0)
154	'targetImageID',047,'distractorImageID',034,'targetImageFile','.\stim\047','distractorImageFile','.\stim\034','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',1.086107e+01,'targetY',1.144332e+01,'distractor01X',6.273368e+00,'distractor01Y',3.736033e+00,'distractor02X',5.521798e+00,'distractor02Y',-4.546145e+00,'distractor03X',1.019367e+01,'distractor03Y',-1.298498e+01,'distractor04X',2.009206e+02,'distractor04Y',1.992564e+02,'distractor05X',2.005718e+02,'distractor05Y',1.997542e+02,'distractor06X',1.999198e+02,'distractor06Y',1.994500e+02,'distractor07X',1.993137e+02,'distractor07Y',2.004623e+02,'distractorPerTrial',003,'targetLocation',001	1	11	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\047, 0, 0)	pic(.\stim\034, 0, 0)	pic(.\stim\034, 0, 0)	pic(.\stim\034, 0, 0)	pic(.\stim\034, 0, 0)	pic(.\stim\034, 0, 0)	pic(.\stim\034, 0, 0)	pic(.\stim\034, 0, 0)
155	'targetImageID',026,'distractorImageID',055,'targetImageFile','.\stim\026','distractorImageFile','.\stim\055','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',6.064631e+00,'targetY',5.246525e+00,'distractor01X',5.315986e+00,'distractor01Y',-4.643597e+00,'distractor02X',1.086183e+01,'distractor02Y',-1.157805e+01,'distractor03X',1.082419e+01,'distractor03Y',1.127951e+01,'distractor04X',2.007589e+02,'distractor04Y',2.004927e+02,'distractor05X',1.997829e+02,'distractor05Y',1.993039e+02,'distractor06X',2.003255e+02,'distractor06Y',2.001112e+02,'distractor07X',1.991609e+02,'distractor07Y',2.001179e+02,'distractorPerTrial',003,'targetLocation',002	1	11	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\026, 0, 0)	pic(.\stim\055, 0, 0)	pic(.\stim\055, 0, 0)	pic(.\stim\055, 0, 0)	pic(.\stim\055, 0, 0)	pic(.\stim\055, 0, 0)	pic(.\stim\055, 0, 0)	pic(.\stim\055, 0, 0)
156	'targetImageID',032,'distractorImageID',049,'targetImageFile','.\stim\032','distractorImageFile','.\stim\049','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',5.821207e+00,'targetY',-5.630419e+00,'distractor01X',1.199816e+01,'distractor01Y',-1.173595e+01,'distractor02X',1.177715e+01,'distractor02Y',1.270505e+01,'distractor03X',4.879437e+00,'distractor03Y',3.783089e+00,'distractor04X',1.994537e+02,'distractor04Y',1.997983e+02,'distractor05X',1.991804e+02,'distractor05Y',1.996167e+02,'distractor06X',1.995031e+02,'distractor06Y',1.999391e+02,'distractor07X',1.993159e+02,'distractor07Y',2.001500e+02,'distractorPerTrial',003,'targetLocation',003	1	11	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\032, 0, 0)	pic(.\stim\049, 0, 0)	pic(.\stim\049, 0, 0)	pic(.\stim\049, 0, 0)	pic(.\stim\049, 0, 0)	pic(.\stim\049, 0, 0)	pic(.\stim\049, 0, 0)	pic(.\stim\049, 0, 0)
157	'targetImageID',052,'distractorImageID',029,'targetImageFile','.\stim\052','distractorImageFile','.\stim\029','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',1.209222e+01,'targetY',-1.115078e+01,'distractor01X',1.119107e+01,'distractor01Y',1.136043e+01,'distractor02X',5.495957e+00,'distractor02Y',4.978302e+00,'distractor03X',5.562847e+00,'distractor03Y',-4.819200e+00,'distractor04X',2.000542e+02,'distractor04Y',2.002757e+02,'distractor05X',1.991073e+02,'distractor05Y',2.004397e+02,'distractor06X',2.009146e+02,'distractor06Y',1.997303e+02,'distractor07X',1.998986e+02,'distractor07Y',1.990978e+02,'distractorPerTrial',003,'targetLocation',004	1	11	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\052, 0, 0)	pic(.\stim\029, 0, 0)	pic(.\stim\029, 0, 0)	pic(.\stim\029, 0, 0)	pic(.\stim\029, 0, 0)	pic(.\stim\029, 0, 0)	pic(.\stim\029, 0, 0)	pic(.\stim\029, 0, 0)
158	'targetImageID',041,'distractorImageID',040,'targetImageFile','.\stim\041','distractorImageFile','.\stim\040','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',1.089895e+01,'targetY',1.293195e+01,'distractor01X',6.680794e+00,'distractor01Y',5.199572e+00,'distractor02X',6.446901e+00,'distractor02Y',-5.493634e+00,'distractor03X',1.024418e+01,'distractor03Y',-1.231243e+01,'distractor04X',2.001007e+02,'distractor04Y',2.006402e+02,'distractor05X',1.993534e+02,'distractor05Y',2.009684e+02,'distractor06X',1.990549e+02,'distractor06Y',1.999648e+02,'distractor07X',2.000966e+02,'distractor07Y',1.997841e+02,'distractorPerTrial',003,'targetLocation',001	1	11	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\041, 0, 0)	pic(.\stim\040, 0, 0)	pic(.\stim\040, 0, 0)	pic(.\stim\040, 0, 0)	pic(.\stim\040, 0, 0)	pic(.\stim\040, 0, 0)	pic(.\stim\040, 0, 0)	pic(.\stim\040, 0, 0)
159	'targetImageID',028,'distractorImageID',053,'targetImageFile','.\stim\028','distractorImageFile','.\stim\053','expectedResponse',002,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'respRadius',3.500000e+00,'holdX',020,'holdY',000,'targetX',5.899083e+00,'targetY',3.876410e+00,'distractor01X',6.291618e+00,'distractor01Y',-3.676141e+00,'distractor02X',1.111419e+01,'distractor02Y',-1.293882e+01,'distractor03X',1.193591e+01,'distractor03Y',1.273478e+01,'distractor04X',2.008216e+02,'distractor04Y',1.998957e+02,'distractor05X',1.995524e+02,'distractor05Y',2.003362e+02,'distractor06X',1.992089e+02,'distractor06Y',1.992780e+02,'distractor07X',2.006623e+02,'distractor07Y',2.004079e+02,'distractorPerTrial',003,'targetLocation',002	1	11	vsoTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0.33 0], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0,  0)	crc(0.1, [0 0 0], 1, 0,  0)	crc(0.5, [0.5 0.5 0.5], 1, 0,  0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0.33 0], 1, 20, 10)	crc(4, [0.33 0.33 0], 1, 20, -10)	pic(.\stim\028, 0, 0)	pic(.\stim\053, 0, 0)	pic(.\stim\053, 0, 0)	pic(.\stim\053, 0, 0)	pic(.\stim\053, 0, 0)	pic(.\stim\053, 0, 0)	pic(.\stim\053, 0, 0)	pic(.\stim\053, 0, 0)
