Condition	Info	Frequency	Block	Timing File	TaskObject#1	TaskObject#2	TaskObject#3	TaskObject#4	TaskObject#5	TaskObject#6	TaskObject#7	TaskObject#8	TaskObject#9	TaskObject#10	TaskObject#11	TaskObject#12	TaskObject#13	TaskObject#14	TaskObject#15	TaskObject#16	TaskObject#17
122	'targetImageID',087,'distractorImageID',087,'targetImageFile','.\stim\087','distractorImageFile','.\stim\087','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',000,'targetY',-05,'distractor01X',005,'distractor01Y',000,'distractor02X',000,'distractor02Y',005,'distractor03X',005,'distractor03Y',-05,'distractor04X',-05,'distractor04Y',005,'distractor05X',-05,'distractor05Y',-05,'distractor06X',-05,'distractor06Y',000,'distractor07X',005,'distractor07Y',005,'distractorPerTrial',007	1	12	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)
123	'targetImageID',090,'distractorImageID',090,'targetImageFile','.\stim\090','distractorImageFile','.\stim\090','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',005,'targetY',005,'distractor01X',-05,'distractor01Y',005,'distractor02X',005,'distractor02Y',-05,'distractor03X',005,'distractor03Y',000,'distractor04X',-05,'distractor04Y',-05,'distractor05X',000,'distractor05Y',-05,'distractor06X',000,'distractor06Y',005,'distractor07X',-05,'distractor07Y',000,'distractorPerTrial',007	1	12	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\090, 0, 0)	pic(.\stim\090, 0, 0)	pic(.\stim\090, 0, 0)	pic(.\stim\090, 0, 0)	pic(.\stim\090, 0, 0)	pic(.\stim\090, 0, 0)	pic(.\stim\090, 0, 0)	pic(.\stim\090, 0, 0)
124	'targetImageID',063,'distractorImageID',063,'targetImageFile','.\stim\063','distractorImageFile','.\stim\063','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',000,'targetY',005,'distractor01X',005,'distractor01Y',005,'distractor02X',-05,'distractor02Y',-05,'distractor03X',-05,'distractor03Y',000,'distractor04X',005,'distractor04Y',-05,'distractor05X',-05,'distractor05Y',005,'distractor06X',000,'distractor06Y',-05,'distractor07X',005,'distractor07Y',000,'distractorPerTrial',007	1	12	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\063, 0, 0)	pic(.\stim\063, 0, 0)	pic(.\stim\063, 0, 0)	pic(.\stim\063, 0, 0)	pic(.\stim\063, 0, 0)	pic(.\stim\063, 0, 0)	pic(.\stim\063, 0, 0)	pic(.\stim\063, 0, 0)
125	'targetImageID',035,'distractorImageID',035,'targetImageFile','.\stim\035','distractorImageFile','.\stim\035','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',000,'targetY',005,'distractor01X',-05,'distractor01Y',005,'distractor02X',-05,'distractor02Y',000,'distractor03X',005,'distractor03Y',005,'distractor04X',005,'distractor04Y',-05,'distractor05X',000,'distractor05Y',-05,'distractor06X',005,'distractor06Y',000,'distractor07X',-05,'distractor07Y',-05,'distractorPerTrial',007	1	12	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\035, 0, 0)	pic(.\stim\035, 0, 0)	pic(.\stim\035, 0, 0)	pic(.\stim\035, 0, 0)	pic(.\stim\035, 0, 0)	pic(.\stim\035, 0, 0)	pic(.\stim\035, 0, 0)	pic(.\stim\035, 0, 0)
126	'targetImageID',007,'distractorImageID',007,'targetImageFile','.\stim\007','distractorImageFile','.\stim\007','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',005,'targetY',005,'distractor01X',000,'distractor01Y',005,'distractor02X',005,'distractor02Y',-05,'distractor03X',005,'distractor03Y',000,'distractor04X',-05,'distractor04Y',-05,'distractor05X',000,'distractor05Y',-05,'distractor06X',-05,'distractor06Y',005,'distractor07X',-05,'distractor07Y',000,'distractorPerTrial',007	1	12	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\007, 0, 0)	pic(.\stim\007, 0, 0)	pic(.\stim\007, 0, 0)	pic(.\stim\007, 0, 0)	pic(.\stim\007, 0, 0)	pic(.\stim\007, 0, 0)	pic(.\stim\007, 0, 0)	pic(.\stim\007, 0, 0)
127	'targetImageID',074,'distractorImageID',074,'targetImageFile','.\stim\074','distractorImageFile','.\stim\074','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',000,'targetY',-05,'distractor01X',-05,'distractor01Y',000,'distractor02X',000,'distractor02Y',005,'distractor03X',005,'distractor03Y',000,'distractor04X',005,'distractor04Y',-05,'distractor05X',-05,'distractor05Y',005,'distractor06X',-05,'distractor06Y',-05,'distractor07X',005,'distractor07Y',005,'distractorPerTrial',007	1	12	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\074, 0, 0)	pic(.\stim\074, 0, 0)	pic(.\stim\074, 0, 0)	pic(.\stim\074, 0, 0)	pic(.\stim\074, 0, 0)	pic(.\stim\074, 0, 0)	pic(.\stim\074, 0, 0)	pic(.\stim\074, 0, 0)
128	'targetImageID',085,'distractorImageID',015,'targetImageFile','.\stim\085','distractorImageFile','.\stim\015','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',005,'targetY',000,'distractor01X',-05,'distractor01Y',000,'distractor02X',005,'distractor02Y',005,'distractor03X',-05,'distractor03Y',-05,'distractor04X',-05,'distractor04Y',005,'distractor05X',000,'distractor05Y',005,'distractor06X',000,'distractor06Y',-05,'distractor07X',005,'distractor07Y',-05,'distractorPerTrial',007	1	12	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\085, 0, 0)	pic(.\stim\015, 0, 0)	pic(.\stim\015, 0, 0)	pic(.\stim\015, 0, 0)	pic(.\stim\015, 0, 0)	pic(.\stim\015, 0, 0)	pic(.\stim\015, 0, 0)	pic(.\stim\015, 0, 0)
129	'targetImageID',095,'distractorImageID',005,'targetImageFile','.\stim\095','distractorImageFile','.\stim\005','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',005,'targetY',005,'distractor01X',-05,'distractor01Y',000,'distractor02X',005,'distractor02Y',000,'distractor03X',-05,'distractor03Y',-05,'distractor04X',005,'distractor04Y',-05,'distractor05X',000,'distractor05Y',005,'distractor06X',-05,'distractor06Y',005,'distractor07X',000,'distractor07Y',-05,'distractorPerTrial',007	1	12	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\095, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)	pic(.\stim\005, 0, 0)
130	'targetImageID',050,'distractorImageID',050,'targetImageFile','.\stim\050','distractorImageFile','.\stim\050','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',005,'targetY',005,'distractor01X',005,'distractor01Y',000,'distractor02X',005,'distractor02Y',-05,'distractor03X',-05,'distractor03Y',-05,'distractor04X',-05,'distractor04Y',000,'distractor05X',000,'distractor05Y',-05,'distractor06X',-05,'distractor06Y',005,'distractor07X',000,'distractor07Y',005,'distractorPerTrial',007	1	12	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\050, 0, 0)	pic(.\stim\050, 0, 0)	pic(.\stim\050, 0, 0)	pic(.\stim\050, 0, 0)	pic(.\stim\050, 0, 0)	pic(.\stim\050, 0, 0)	pic(.\stim\050, 0, 0)	pic(.\stim\050, 0, 0)
131	'targetImageID',013,'distractorImageID',087,'targetImageFile','.\stim\013','distractorImageFile','.\stim\087','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',005,'targetY',000,'distractor01X',-05,'distractor01Y',005,'distractor02X',-05,'distractor02Y',-05,'distractor03X',000,'distractor03Y',005,'distractor04X',000,'distractor04Y',-05,'distractor05X',005,'distractor05Y',005,'distractor06X',005,'distractor06Y',-05,'distractor07X',-05,'distractor07Y',000,'distractorPerTrial',007	1	12	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\013, 0, 0)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)	pic(.\stim\087, 0, 0)
132	'targetImageID',021,'distractorImageID',079,'targetImageFile','.\stim\021','distractorImageFile','.\stim\079','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',005,'targetY',-05,'distractor01X',-05,'distractor01Y',005,'distractor02X',005,'distractor02Y',000,'distractor03X',000,'distractor03Y',-05,'distractor04X',-05,'distractor04Y',-05,'distractor05X',-05,'distractor05Y',000,'distractor06X',005,'distractor06Y',005,'distractor07X',000,'distractor07Y',005,'distractorPerTrial',007	1	12	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\021, 0, 0)	pic(.\stim\079, 0, 0)	pic(.\stim\079, 0, 0)	pic(.\stim\079, 0, 0)	pic(.\stim\079, 0, 0)	pic(.\stim\079, 0, 0)	pic(.\stim\079, 0, 0)	pic(.\stim\079, 0, 0)
133	'targetImageID',035,'distractorImageID',065,'targetImageFile','.\stim\035','distractorImageFile','.\stim\065','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',-05,'distractor01X',-05,'distractor01Y',000,'distractor02X',-05,'distractor02Y',005,'distractor03X',005,'distractor03Y',000,'distractor04X',005,'distractor04Y',-05,'distractor05X',000,'distractor05Y',005,'distractor06X',005,'distractor06Y',005,'distractor07X',000,'distractor07Y',-05,'distractorPerTrial',007	1	12	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\035, 0, 0)	pic(.\stim\065, 0, 0)	pic(.\stim\065, 0, 0)	pic(.\stim\065, 0, 0)	pic(.\stim\065, 0, 0)	pic(.\stim\065, 0, 0)	pic(.\stim\065, 0, 0)	pic(.\stim\065, 0, 0)
134	'targetImageID',018,'distractorImageID',018,'targetImageFile','.\stim\018','distractorImageFile','.\stim\018','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',005,'distractor01X',000,'distractor01Y',005,'distractor02X',005,'distractor02Y',-05,'distractor03X',000,'distractor03Y',-05,'distractor04X',-05,'distractor04Y',000,'distractor05X',-05,'distractor05Y',-05,'distractor06X',005,'distractor06Y',000,'distractor07X',005,'distractor07Y',005,'distractorPerTrial',007	1	13	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\018, 0, 0)	pic(.\stim\018, 0, 0)	pic(.\stim\018, 0, 0)	pic(.\stim\018, 0, 0)	pic(.\stim\018, 0, 0)	pic(.\stim\018, 0, 0)	pic(.\stim\018, 0, 0)	pic(.\stim\018, 0, 0)
135	'targetImageID',083,'distractorImageID',083,'targetImageFile','.\stim\083','distractorImageFile','.\stim\083','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',000,'targetY',-05,'distractor01X',000,'distractor01Y',005,'distractor02X',005,'distractor02Y',-05,'distractor03X',005,'distractor03Y',005,'distractor04X',-05,'distractor04Y',005,'distractor05X',005,'distractor05Y',000,'distractor06X',-05,'distractor06Y',-05,'distractor07X',-05,'distractor07Y',000,'distractorPerTrial',007	1	13	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\083, 0, 0)	pic(.\stim\083, 0, 0)	pic(.\stim\083, 0, 0)	pic(.\stim\083, 0, 0)	pic(.\stim\083, 0, 0)	pic(.\stim\083, 0, 0)	pic(.\stim\083, 0, 0)	pic(.\stim\083, 0, 0)
136	'targetImageID',041,'distractorImageID',041,'targetImageFile','.\stim\041','distractorImageFile','.\stim\041','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',-05,'distractor01X',000,'distractor01Y',-05,'distractor02X',005,'distractor02Y',000,'distractor03X',-05,'distractor03Y',000,'distractor04X',000,'distractor04Y',005,'distractor05X',005,'distractor05Y',-05,'distractor06X',-05,'distractor06Y',005,'distractor07X',005,'distractor07Y',005,'distractorPerTrial',007	1	13	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\041, 0, 0)	pic(.\stim\041, 0, 0)	pic(.\stim\041, 0, 0)	pic(.\stim\041, 0, 0)	pic(.\stim\041, 0, 0)	pic(.\stim\041, 0, 0)	pic(.\stim\041, 0, 0)	pic(.\stim\041, 0, 0)
137	'targetImageID',057,'distractorImageID',057,'targetImageFile','.\stim\057','distractorImageFile','.\stim\057','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',000,'targetY',-05,'distractor01X',000,'distractor01Y',005,'distractor02X',005,'distractor02Y',000,'distractor03X',-05,'distractor03Y',000,'distractor04X',-05,'distractor04Y',005,'distractor05X',005,'distractor05Y',-05,'distractor06X',-05,'distractor06Y',-05,'distractor07X',005,'distractor07Y',005,'distractorPerTrial',007	1	13	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)	pic(.\stim\057, 0, 0)
138	'targetImageID',084,'distractorImageID',084,'targetImageFile','.\stim\084','distractorImageFile','.\stim\084','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',000,'targetY',005,'distractor01X',000,'distractor01Y',-05,'distractor02X',-05,'distractor02Y',-05,'distractor03X',005,'distractor03Y',000,'distractor04X',005,'distractor04Y',-05,'distractor05X',005,'distractor05Y',005,'distractor06X',-05,'distractor06Y',000,'distractor07X',-05,'distractor07Y',005,'distractorPerTrial',007	1	13	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\084, 0, 0)	pic(.\stim\084, 0, 0)	pic(.\stim\084, 0, 0)	pic(.\stim\084, 0, 0)	pic(.\stim\084, 0, 0)	pic(.\stim\084, 0, 0)	pic(.\stim\084, 0, 0)	pic(.\stim\084, 0, 0)
139	'targetImageID',073,'distractorImageID',073,'targetImageFile','.\stim\073','distractorImageFile','.\stim\073','expectedResponse',001,'trialFlag',001,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',-05,'targetY',005,'distractor01X',000,'distractor01Y',005,'distractor02X',005,'distractor02Y',-05,'distractor03X',005,'distractor03Y',000,'distractor04X',005,'distractor04Y',005,'distractor05X',-05,'distractor05Y',-05,'distractor06X',-05,'distractor06Y',000,'distractor07X',000,'distractor07Y',-05,'distractorPerTrial',007	1	13	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\073, 0, 0)	pic(.\stim\073, 0, 0)	pic(.\stim\073, 0, 0)	pic(.\stim\073, 0, 0)	pic(.\stim\073, 0, 0)	pic(.\stim\073, 0, 0)	pic(.\stim\073, 0, 0)	pic(.\stim\073, 0, 0)
140	'targetImageID',020,'distractorImageID',080,'targetImageFile','.\stim\020','distractorImageFile','.\stim\080','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',005,'targetY',000,'distractor01X',005,'distractor01Y',-05,'distractor02X',-05,'distractor02Y',000,'distractor03X',-05,'distractor03Y',005,'distractor04X',000,'distractor04Y',005,'distractor05X',000,'distractor05Y',-05,'distractor06X',-05,'distractor06Y',-05,'distractor07X',005,'distractor07Y',005,'distractorPerTrial',007	1	13	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\020, 0, 0)	pic(.\stim\080, 0, 0)	pic(.\stim\080, 0, 0)	pic(.\stim\080, 0, 0)	pic(.\stim\080, 0, 0)	pic(.\stim\080, 0, 0)	pic(.\stim\080, 0, 0)	pic(.\stim\080, 0, 0)
141	'targetImageID',074,'distractorImageID',026,'targetImageFile','.\stim\074','distractorImageFile','.\stim\026','expectedResponse',002,'trialFlag',002,'holdInitPeriod',10000,'fixInitPeriod',500,'searchPeriod',5000,'respPeriod',5000,'stimFixCueColorFlag',000,'stimFixCueAboveStimFlag',000,'targetX',005,'targetY',000,'distractor01X',005,'distractor01Y',-05,'distractor02X',000,'distractor02Y',005,'distractor03X',-05,'distractor03Y',005,'distractor04X',000,'distractor04Y',-05,'distractor05X',005,'distractor05Y',005,'distractor06X',-05,'distractor06Y',000,'distractor07X',-05,'distractor07Y',-05,'distractorPerTrial',007	1	13	searchTiming	sqr([3.0 2.5], [1 1 1], 1, 0, 19)	crc(4, [0.33 0 0.33], 1, 20, 0)	crc(0.1, [1 1 0], 1, 0, 0)	crc(0.1, [0 0 0], 1, 0, 0)	crc(0.5, [0.5 0.5 0.5], 1, 0, 0)	snd(.\aud\correct)	snd(.\aud\incorrect)	crc(4, [0.33 0 0.33], 1, 20, 10)	crc(4, [0.33 0 0.33], 1, 20, -10)	pic(.\stim\074, 0, 0)	pic(.\stim\026, 0, 0)	pic(.\stim\026, 0, 0)	pic(.\stim\026, 0, 0)	pic(.\stim\026, 0, 0)	pic(.\stim\026, 0, 0)	pic(.\stim\026, 0, 0)	pic(.\stim\026, 0, 0)
